day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-31,M9B,SOBHA,BUY,ENTRY BUY,90,09:20,560,1353.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.467,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SUDARSCHEM,BUY,ENTRY BUY,90,09:20,560,1016.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.669,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SWSOLAR,BUY,ENTRY BUY,90,09:20,560,205.33,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.701,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TAJGVK,SELL,ENTRY SELL,290,09:20,560,356.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.603,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TATVA,BUY,ENTRY BUY,90,09:20,560,1709.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.817,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TFCILTD,BUY,ENTRY BUY,90,09:25,565,101.72,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.395,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,THELEELA,BUY,ENTRY BUY,90,09:25,565,473.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.674,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,THOMASCOOK,BUY,ENTRY BUY,90,09:20,560,100.34,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.844,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TITAGARH,BUY,ENTRY BUY,90,09:25,565,830.05,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.661,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,UCOBANK,BUY,ENTRY BUY,90,09:20,560,25.98,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.231,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,UTLSOLAR,BUY,ENTRY BUY,90,09:20,560,373.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.812,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VAIBHAVGBL,BUY,ENTRY BUY,90,09:25,565,267.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.383,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VGUARD,BUY,ENTRY BUY,90,09:20,560,324.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.076,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VIDYAWIRES,BUY,ENTRY BUY,90,09:20,560,90.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.344,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VINCOFE,BUY,ENTRY BUY,90,09:20,560,151.22,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.176,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VMART,SELL,ENTRY SELL,290,09:20,560,748.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.24,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VSSL,BUY,ENTRY BUY,90,09:20,560,300.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.25,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,WABAG,BUY,ENTRY BUY,90,09:20,560,1930.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.419,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AARTIDRUGS,BUY,ENTRY BUY,90,09:35,575,420.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.337,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ADVENZYMES,BUY,ENTRY BUY,90,09:40,580,309.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.341,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AGI,SELL,SELL-EX5,205,09:35,575,699.05,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-0.703,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AJANTPHARM,SELL,SELL-EX8,208,09:30,570,3372.8,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-2.01,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ALEMBICLTD,BUY,ENTRY BUY,90,09:40,580,90.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.659,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,APEX,SELL,ENTRY SELL,290,09:30,570,368.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.553,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,APEX,SELL,SELL-EX5,205,09:35,575,368.05,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-0.795,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AVL,BUY,BUY-EX,101,09:40,580,646.85,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,3.117,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BASF,BUY,ENTRY BUY,90,09:30,570,3702.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.598,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BEML,BUY,BUY-EX,101,09:30,570,1788.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.147,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BHARTIHEXA,SELL,SELL-EX5,205,09:35,575,1623.6,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-2.14,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BLUSPRING,BUY,BUY-EX,101,09:40,580,116.85,,,0,0,signal close ₹116.85 ≤ ₹200 — price floor (rule 4),0.38,4.33,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BRIGADE,BUY,BUY-EX,101,09:40,580,570.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.982,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CEATLTD,SELL,SELL-EX8,208,09:35,575,3425.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.294,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CENTURYPLY,BUY,BUY-EX,101,09:30,570,799.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.63,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CMSINFO,SELL,SELL-EX1,201,09:35,575,264.9,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.707,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,DIGITIDE,BUY,ENTRY BUY,90,09:40,580,102.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.938,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,DREDGECORP,BUY,ENTRY BUY,90,09:30,570,1123.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.925,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,DREDGECORP,BUY,BUY-EX,101,09:35,575,1135.8,,,0,0,entry-candle range 1.33% > 1.25% — volatility brake (rule 7),0.38,2.03,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,EUROPRATIK,BUY,ENTRY BUY,90,09:35,575,307.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.985,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,FIVESTAR,BUY,BUY-EX,101,09:30,570,567.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.717,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GILLETTE,SELL,SELL-EX3,203,09:30,570,7600.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.605,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GRAVITA,BUY,BUY-EX7,106,09:40,580,1598.1,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.152,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GREENPANEL,SELL,ENTRY SELL,290,09:35,575,191.88,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.379,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GSPCROP,SELL,ENTRY SELL,290,09:30,570,579.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.63,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GVPIL,BUY,BUY-EX,101,09:35,575,763.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.197,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HAPPYFORGE,BUY,BUY-EX,101,09:30,570,1688.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.824,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HCC,BUY,BUY-EX,101,09:40,580,21.39,,,0,0,signal close ₹21.39 ≤ ₹200 — price floor (rule 4),0.38,1.663,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HEG,SELL,SELL-EX19,219,09:35,575,659.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-0.106,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HOMEFIRST,BUY,ENTRY BUY,90,09:30,570,1208.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.311,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HONDAPOWER,SELL,ENTRY SELL,290,09:30,570,2094.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.352,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,IFBIND,BUY,ENTRY BUY,90,09:40,580,1320.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.748,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,IKIO,BUY,ENTRY BUY,90,09:40,580,202.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.708,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,INDORAMA,BUY,BUY-EX,101,09:30,570,57.01,,,0,0,signal close ₹57.01 ≤ ₹200 — price floor (rule 4),0.38,2.721,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,INDSWFTLAB,BUY,ENTRY BUY,90,09:35,575,225.49,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.384,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JAGRAN,SELL,ENTRY SELL,290,09:35,575,63.43,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.736,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JINDALPHOT,BUY,ENTRY BUY,90,09:25,565,1073.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.355,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JKTYRE,BUY,ENTRY BUY,90,09:40,580,401.05,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.754,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JSWINFRA,BUY,ENTRY BUY,90,09:30,570,319.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.125,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JSWINFRA,BUY,BUY-EX,101,09:40,580,320.75,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.438,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JUBLINGREA,BUY,BUY-EX17,102,09:40,580,737.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.376,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KALAMANDIR,SELL,ENTRY SELL,290,09:30,570,88.35,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.417,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KDDL,BUY,BUY-EX,101,09:30,570,3259.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.356,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KIRLOSIND,BUY,BUY-EX,101,09:30,570,3795.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.165,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KRSNAA,SELL,SELL-EX5,205,09:35,575,521.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-0.344,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KSHINTL,BUY,BUY-EX,101,09:30,570,853.45,,,0,0,entry-candle range 1.48% > 1.25% — volatility brake (rule 7),0.38,2.702,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LANDMARK,BUY,ENTRY BUY,90,09:30,570,546.25,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.364,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LLOYDSME,SELL,ENTRY SELL,290,09:30,570,2022.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.397,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LLOYDSME,BUY,BUY-EX17,102,09:40,580,2051.9,,,0,0,entry-candle range 1.38% > 1.25% — volatility brake (rule 7),0.38,1.882,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LUMAXTECH,BUY,BUY-EX,101,09:30,570,1539.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.396,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MAHSCOOTER,BUY,BUY-EX17,102,09:30,570,12480.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.645,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MSTCLTD,BUY,BUY-EX,101,09:35,575,617.7,,,0,0,entry-candle range 1.38% > 1.25% — volatility brake (rule 7),0.38,2.557,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NELCO,BUY,BUY-EX,101,09:30,570,973.85,,,0,0,entry-candle range 1.38% > 1.25% — volatility brake (rule 7),0.38,4.552,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NORTHARC,BUY,BUY-EX,101,09:40,580,291.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.394,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,OSWALPUMPS,SELL,ENTRY SELL,290,09:40,580,331.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.301,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PATELENG,BUY,ENTRY BUY,90,09:40,580,27.54,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.364,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PIRAMALFIN,BUY,BUY-EX7,106,09:40,580,2067.2,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.928,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,POLYPLEX,BUY,ENTRY BUY,90,09:40,580,1109.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.813,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PPLPHARMA,BUY,ENTRY BUY,90,09:35,575,197.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.513,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PRECAM,BUY,ENTRY BUY,90,09:40,580,144.19,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.481,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RACLGEAR,BUY,ENTRY BUY,90,09:30,570,1264.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.322,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RAMKY,BUY,ENTRY BUY,90,09:30,570,371.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.842,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RATNAMANI,BUY,ENTRY BUY,90,09:30,570,2403.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.649,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,REFEX,BUY,BUY-EX9,108,09:40,580,301.5,,,0,0,entry-candle range 2.17% > 1.25% — volatility brake (rule 7),0.38,-0.331,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RICOAUTO,BUY,BUY-EX17,102,09:30,570,141.61,,,0,0,signal close ₹141.61 ≤ ₹200 — price floor (rule 4),0.38,2.393,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RITES,SELL,SELL-EX6,206,09:35,575,215.6,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.101,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ROUTE,SELL,SELL-EX1,201,09:30,570,537.45,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.8,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RRKABEL,BUY,BUY-EX,101,09:40,580,2625.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.494,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SAMBHV,BUY,BUY-EX,101,09:40,580,119.15,,,0,0,signal close ₹119.15 ≤ ₹200 — price floor (rule 4),0.38,2.849,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SANSTAR,BUY,ENTRY BUY,90,09:40,580,114.73,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.531,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SIGNPOST,SELL,ENTRY SELL,290,09:40,580,307.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.413,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,STOVEKRAFT,BUY,ENTRY BUY,90,09:35,575,813.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.471,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,STYLAMIND,BUY,BUY-EX,101,09:30,570,3404.8,,,0,0,entry-candle range 1.25% > 1.25% — volatility brake (rule 7),0.38,1.207,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TEJASNET,BUY,BUY-EX7,106,09:30,570,515.65,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.807,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,THOMASCOOK,BUY,BUY-EX,101,09:30,570,101.83,,,0,0,signal close ₹101.83 ≤ ₹200 — price floor (rule 4),0.38,2.342,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TIIL,BUY,ENTRY BUY,90,09:35,575,2568.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.773,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TIIL,BUY,BUY-EX,101,09:40,580,2594.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.785,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TTKHLTCARE,SELL,ENTRY SELL,290,09:30,570,992.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.8,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TTKHLTCARE,SELL,SELL-EX5,205,09:35,575,988.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.19,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,TVSSCS,BUY,ENTRY BUY,90,09:30,570,136.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.183,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,UFBL,BUY,ENTRY BUY,90,09:30,570,706.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,4.667,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,VEDPOWER,BUY,BUY-EX9,108,09:40,580,33.99,,,0,0,signal close ₹33.99 ≤ ₹200 — price floor (rule 4),0.38,0.771,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,WABAG,BUY,BUY-EX,101,09:30,570,1938.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.865,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,WEWORK,BUY,BUY-EX,101,09:35,575,722.35,,,0,0,entry-candle range 1.60% > 1.25% — volatility brake (rule 7),0.38,1.169,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ZEEL,BUY,BUY-EX,101,09:30,570,115.38,,,0,0,signal close ₹115.38 ≤ ₹200 — price floor (rule 4),0.38,2.514,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AARTIDRUGS,BUY,BUY-EX,101,09:45,585,422.05,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.699,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ARSSBL,BUY,BUY-EX,101,09:55,595,514.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.378,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BIRLACORPN,BUY,BUY-EX,101,09:55,595,901.2,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.71,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BUILDPRO,BUY,BUY-EX,101,09:55,595,1235.4,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.091,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CELLO,BUY,BUY-EX4,103,09:55,595,343.95,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.311,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CGCL,BUY,BUY-EX,101,09:50,590,230.17,,,0,0,entry-candle range 1.53% > 1.25% — volatility brake (rule 7),0.38,2.298,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CONCORDBIO,BUY,BUY-EX,101,09:45,585,1368.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.857,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CREDITACC,BUY,BUY-EX,101,09:55,595,1632.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.146,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,EXICOM,BUY,BUY-EX4,103,09:50,590,161.24,,,0,0,signal close ₹161.24 ≤ ₹200 — price floor (rule 4),0.38,2.57,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,FUSION,BUY,BUY-EX,101,09:50,590,206.46,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,4.616,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GMMPFAUDLR,BUY,BUY-EX,101,09:55,595,820.65,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.165,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GRANULES,BUY,BUY-EX7,106,09:45,585,839.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.72,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HATSUN,BUY,BUY-EX,101,09:50,590,890.35,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.795,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HOMEFIRST,BUY,BUY-EX17,102,09:50,590,1211.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.497,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
